296.21926095814473,216.16626189753205
120.54162190627899,150.2843081645278
182.70964638797727,418.53445520462566
129.60538749689937,446.1618422267432
180.4068638559445,474.05758209284625
1.3544446725481443,190.04322998433958
145.00079209460145,419.72267736540914
592.810673713923,202.79299779547404
25.288675078582667,455.3009056730616
38.549171111425785,250.70657014571123
124.22291604167631,182.76693472589878
104.50784593690304,371.9279663402741
641.03529193534,282.8620539607011
10.16390818074883,181.97438257677774
14.076942351698268,477.9895973910251
213.9145802647431,335.4841672257816
53.194888737100996,174.12474138223996
290.1109602415569,335.521770161693
250.87396022022276,351.37501413484125
356.9059361745176,132.41422644697124
144.20857564428314,307.38986247768906
507.99236630575024,214.49604742306295
566.039297637486,263.255758707414
231.2685194805004,81.32704283588038
447.58713840725017,142.06470671574692
264.61453763755117,346.43778327067287
389.7325804616492,180.51345752850125
624.5621605794869,439.91430283618536
154.7916574976499,387.4216462116477
399.5035686099714,306.47690535324165
634.7878725580825,359.2470876346702
611.3906384401769,283.3109549163029
59.8771996293933,50.48200171912637
513.136825168187,334.02969172501025
78.47454506071129,215.303694266939
78.61159944307697,439.5887246606698
402.037572548284,204.77572922488855
583.6509288513759,484.5389240555747
553.1261307736878,271.8765436865558
460.509271118254,200.50679405592766
259.22593773136566,473.39942114790864
490.11816848688005,72.02613741635237
477.7759132602574,334.5306471569312
516.1782256244518,292.50634111901076
133.04945413284926,166.08775301138098
440.1975595864327,108.92153385583897
50.62455547354857,367.05460413985406
573.3182365896407,406.3666829863402
412.00477543741647,353.3271943175891
98.12536097310894,316.1746142292543
201.59050506508004,216.85445487943755
530.1162211351759,327.69028178079105
215.2891629313628,289.8665457160568
459.6352893398372,457.3029491398152
152.31795126731893,353.87191670404894
451.0774209679614,169.96114466781856
24.601424192551185,291.5758890676095
377.94077623102595,444.7461737161767
376.7663863684744,306.9521936698239
137.58086757593765,275.7099989284884
240.8369521330467,142.72081192322773
558.6840827000633,327.1032488738449
499.7601526387491,298.21156836511165
43.96744872552868,141.23772602098956
142.10739080316432,287.5245287803509
516.3893294274793,463.8278138217986
266.09221593572255,289.5191223728835
394.64382180025973,464.6756284622155
570.1668403883727,187.10439984629565
363.4796045120628,293.35686010404453
243.40367478464137,409.4432234408118
223.41685015459126,159.23746045682108
438.4885603422671,283.5266306865108
505.8267841303036,478.02713857741634
331.4151025029711,472.12126694514336
464.4795076325079,153.1659189247665
260.569273360702,380.9115507331648
10.527795274355928,304.60992791662807
102.2442921281258,416.2337807799428
109.22983341634048,25.132468809903923
211.10210770813788,276.50796002176764
130.61709151046034,54.73753062598365
11.041922613647898,208.94010297422727
589.9068194810006,468.879218772492
460.9808112148562,361.4649235953796
431.04449028861904,185.43089451460156
517.5131261359104,213.49531255059964
139.7329004987383,212.75550929414104
622.9870493242471,350.21655650419285
508.6972651170434,322.05011643971096
479.13172097561437,275.6862403089091
365.8246820641589,422.30387802011035
234.68557672552265,448.59234829019863
598.0735604945779,183.36903530453063
290.41889733563926,102.841808252224
285.19958126681973,260.32218295189773
117.67422700612775,216.70385001936305
216.69602305466324,346.4165623445052
23.24007334836614,278.6198924587282
103.6339920993908,472.49212634990755
